category_1,category_2,category_3,category_4,promotion,label
3,1,3,1,22,0
3,1,3,1,17,1
3,1,3,1,98,1
3,1,3,1,74,1
3,1,3,1,33,1
3,1,3,1,85,0
3,1,3,1,90,1
3,1,3,1,70,1
3,1,3,1,6,1
3,1,3,1,86,1
3,1,3,1,3,1
3,1,3,1,36,1
3,1,3,1,62,0
3,1,3,1,62,0
3,1,3,1,28,1
3,1,3,1,33,1
3,1,3,1,12,0
3,1,3,1,65,1
3,1,3,1,50,1
3,1,3,1,9,1
3,1,3,1,48,0
3,1,3,1,57,1
3,1,3,1,61,1
3,1,3,1,42,1
3,1,3,1,91,1
3,1,3,1,22,1
3,1,3,2,52,0
3,1,3,2,62,1
3,1,3,2,66,1
3,1,3,2,74,0
3,1,3,2,51,0
3,1,3,2,91,1
3,1,3,2,12,0
3,1,3,2,90,1
3,1,3,2,33,0
3,1,3,2,37,0
3,1,3,2,62,1
3,1,3,2,6,1
3,1,3,2,98,0
3,1,3,2,81,0
3,1,3,2,77,1
3,1,3,2,86,1
3,1,3,2,64,1
3,1,3,2,88,1
3,1,3,2,84,1
3,1,3,2,50,0
3,1,3,2,1,1
3,1,3,2,62,1
3,1,3,2,22,1
3,1,3,2,6,1
3,1,3,2,73,0
3,1,3,2,69,1
3,1,3,2,31,1
3,1,3,2,81,0
3,1,3,2,36,0
3,1,3,2,19,1
3,1,3,2,41,1
3,1,3,2,4,1
3,1,3,2,96,1
3,1,3,2,33,1
3,1,3,2,75,1
3,1,3,2,69,0
3,1,3,2,79,0
3,1,3,2,74,1
3,1,3,2,19,0
3,1,3,2,69,1
3,1,3,2,36,1
3,1,3,2,82,0
3,1,3,2,8,0
3,1,3,2,39,0
3,1,3,2,28,0
3,1,3,2,56,1
3,1,3,2,86,0
3,1,3,2,75,1
3,1,3,2,59,0
3,1,3,2,61,1
3,1,3,2,42,1
3,1,3,2,7,1
3,1,3,2,12,0
3,1,3,2,48,1
3,1,3,2,29,0
3,1,3,2,3,0
3,1,3,2,32,0
3,1,3,2,37,1
3,1,3,2,81,1
3,1,3,2,11,1
3,1,3,2,95,1
3,1,3,2,67,1
3,1,3,2,41,0
3,1,3,2,77,1
3,1,3,2,49,0
3,1,3,2,100,1
3,1,3,2,61,1
3,1,3,2,69,0
3,1,3,2,74,1
3,1,3,2,86,0
3,1,3,2,64,1
3,1,3,2,47,0
3,1,3,2,26,1
3,1,3,2,23,0
3,1,3,2,58,1
3,1,3,2,83,1
3,1,3,2,22,0
3,1,3,2,72,0
3,1,3,2,67,0
3,1,3,2,32,1
3,1,3,2,60,1
3,1,3,2,10,1
3,1,3,2,13,0
3,1,3,2,46,0
3,1,3,2,80,1
3,1,3,2,98,1
3,1,3,2,47,1
3,1,3,2,41,0
3,1,3,2,10,1
3,1,3,2,35,1
3,1,3,2,27,0
3,1,3,2,13,0
3,1,3,2,66,1
3,1,3,2,8,1
3,1,3,2,38,1
3,1,3,2,68,0
3,1,3,2,20,1
3,1,3,2,86,0
3,1,3,2,70,0
3,1,3,2,1,0
3,1,3,2,62,0
3,1,3,2,5,1
3,1,3,2,50,1
3,1,3,2,30,0
3,1,3,2,83,1
3,1,3,2,29,1
3,1,3,2,66,1
3,1,3,2,39,1
3,1,3,2,55,0
3,1,3,2,13,1
3,1,3,2,91,1
3,1,3,2,48,0
3,1,3,2,88,1
3,1,3,2,62,0
3,1,3,2,65,0
3,1,3,2,94,0
3,1,3,2,13,0
3,1,3,2,15,1
3,1,3,2,51,1
3,1,3,2,26,1
3,1,3,2,31,0
3,1,3,2,84,1
3,1,3,2,77,1
3,1,3,2,66,1
3,1,3,2,88,0
3,1,3,2,21,0
3,1,3,2,29,0
3,1,3,2,7,1
3,1,3,2,70,1
3,1,3,2,36,0
3,1,3,2,54,1
3,1,3,2,2,0
3,1,3,2,87,1
3,1,3,2,90,1
3,1,3,2,39,0
3,1,3,2,46,0
3,1,3,2,1,1
3,1,3,2,14,1
3,1,3,2,80,1
3,1,3,2,74,1
3,1,3,2,17,0
3,1,3,2,11,1
3,1,3,2,93,1
3,1,3,2,86,1
3,1,3,2,39,0
3,1,3,2,52,1
3,1,3,2,21,1
3,1,3,2,84,1
3,1,3,2,14,1
3,1,3,2,76,0
3,1,3,2,37,0
3,1,3,2,79,0
3,1,3,2,28,1
3,1,3,2,21,0
3,1,3,2,64,1
3,1,3,2,3,1
3,1,3,2,3,0
3,1,3,2,60,1
3,1,3,2,56,0
3,1,3,2,37,0
3,1,3,2,82,1
3,1,3,2,58,0
3,1,3,2,68,1
3,1,3,2,58,1
3,1,3,2,85,0
3,1,3,2,10,1
3,1,3,2,15,1
3,1,3,2,12,1
3,1,3,2,74,1
3,1,3,2,47,0
3,1,3,2,90,0
3,1,3,2,27,0
3,1,3,2,7,1
3,1,3,2,92,1
3,1,3,2,90,1
3,1,3,2,92,0
3,1,3,2,33,1
3,1,3,2,40,1
3,1,3,2,36,1
3,1,3,2,43,0
3,1,3,2,52,1
3,1,3,2,43,0
3,1,3,2,47,0
3,1,3,2,77,0
3,1,3,2,6,1
3,1,3,2,40,1
3,1,3,2,54,1
3,1,3,2,84,0
3,1,3,2,92,1
3,1,3,2,99,1
3,1,3,2,99,1
3,1,3,2,27,0
3,1,3,2,81,0
3,1,3,2,38,0
3,1,3,2,40,0
3,1,3,2,53,0
3,1,3,2,87,1
3,1,3,2,64,0
3,1,3,2,21,1
3,1,3,2,7,0
3,1,3,2,9,1
3,1,3,2,91,0
3,1,3,2,80,0
3,1,3,2,1,1
3,1,3,2,51,1
3,1,3,2,46,1
3,1,3,2,60,0
3,1,3,2,56,0
3,1,3,2,59,1
3,1,3,2,90,1
3,1,3,2,65,1
3,1,3,2,16,0
3,1,3,2,16,1
3,1,3,2,61,1
3,1,3,2,44,1
3,1,3,2,1,1
3,1,3,2,47,1
3,1,3,2,36,1
3,1,3,2,16,1
3,1,3,2,65,0
3,1,3,2,16,1
3,1,3,2,15,1
3,1,3,2,36,0
3,1,3,2,81,1
3,1,3,2,53,0
3,1,3,2,20,0
3,1,3,2,25,1
3,1,3,2,88,1
3,1,3,2,77,1
3,1,3,2,38,0
3,1,3,2,68,1
3,1,3,2,49,0
3,1,3,2,65,1
3,1,3,2,76,0
3,1,3,2,67,1
3,1,3,2,8,1
3,1,3,2,89,1
3,1,3,2,34,1
3,1,3,2,12,0
3,1,3,2,65,0
3,1,3,2,84,0
3,1,3,2,31,1
3,1,3,2,57,0
3,1,3,2,4,1
3,1,3,2,52,1
3,1,3,2,44,1
3,1,3,2,76,0
3,1,3,2,85,1
3,1,3,2,39,1
3,1,3,2,42,0
3,1,3,2,10,0
3,1,3,2,70,1
3,1,3,2,41,1
3,1,3,2,90,1
3,1,3,2,47,1
3,1,3,2,1,0
3,1,3,2,85,1
3,1,3,2,48,1
3,1,3,2,51,1
3,1,3,2,40,1
3,1,3,2,58,1
3,1,3,2,85,1
3,1,3,2,73,1
3,1,3,2,48,1
3,1,3,2,48,0
3,1,3,2,11,1
3,1,3,2,60,1
3,1,3,2,77,0
3,1,3,2,80,0
3,1,3,2,51,0
3,1,3,2,90,0
3,1,3,2,70,1
3,1,3,2,76,1
3,1,3,2,65,1
3,1,3,2,49,0
3,1,3,2,47,0
3,1,3,2,47,1
3,1,3,2,17,1
3,1,3,2,47,1
3,1,3,2,46,1
3,1,3,2,74,1
3,1,3,2,91,0
3,1,3,2,13,0
3,1,3,2,53,0
3,1,3,2,31,1
3,1,3,2,6,1
3,1,3,2,6,0
3,1,3,2,59,1
3,1,3,2,6,0
3,1,3,2,68,1
3,1,3,2,31,1
3,1,3,2,89,0
3,1,3,2,70,1
3,1,3,2,71,1
3,1,3,2,87,1
3,1,3,2,80,0
3,1,3,2,79,0
3,1,3,2,85,1
3,1,3,2,81,1
3,1,3,2,14,0
3,1,3,2,67,1
3,1,3,2,14,1
3,1,3,2,9,1
3,1,3,2,10,0
3,1,3,2,69,1
3,1,3,2,68,1
3,1,3,2,29,1
3,1,3,2,17,0
3,1,3,2,20,1
3,1,3,2,31,1
3,1,3,2,68,1
3,1,3,2,88,1
3,1,3,2,31,1
3,1,3,2,57,1
3,1,3,2,10,0
3,1,3,2,24,1
3,1,3,2,50,1
3,1,3,2,50,1
3,1,3,2,1,1
3,1,3,2,82,1
3,1,3,2,87,1
3,1,3,2,73,0
3,1,3,2,37,1
3,1,3,2,10,0
3,1,3,2,46,0
3,1,3,2,54,0
3,1,3,2,16,1
3,1,3,2,8,0
3,1,3,2,83,0
3,1,3,2,27,1
3,1,3,2,21,0
3,1,3,2,85,1
3,1,3,2,89,0
3,1,3,2,10,1
3,1,3,2,14,0
3,1,3,2,88,0
3,1,3,2,51,1
3,1,3,2,25,1
3,1,3,2,25,1
3,1,3,2,36,1
3,1,3,2,39,1
3,1,3,2,38,0
3,1,3,2,69,0
3,1,3,2,91,0
3,1,3,2,80,1
3,1,3,2,91,0
3,1,3,2,6,0
3,1,3,2,8,0
3,1,3,2,92,0
3,1,3,2,94,0
3,1,3,2,63,0
3,1,3,2,4,0
3,1,3,2,52,0
3,1,3,2,24,0
3,1,3,2,65,0
3,1,3,2,12,1
3,1,3,2,19,1
3,1,3,2,97,0
3,1,3,2,60,1
3,1,3,2,83,1
3,1,3,2,96,1
3,1,3,2,82,0
3,1,3,2,21,1
3,1,3,2,73,1
3,1,3,2,55,0
3,1,3,2,15,0
3,1,3,2,45,1
3,1,3,2,2,1
3,1,3,2,50,0
3,1,3,2,78,0
3,1,3,2,63,0
3,1,3,2,34,0
3,1,3,2,22,1
3,1,3,2,36,1
3,1,3,2,39,1
3,1,3,2,1,0
3,1,3,2,57,0
3,1,3,2,70,1
3,1,3,2,8,1
3,1,3,2,60,1
3,1,3,2,13,1
3,1,3,2,5,1
3,1,3,2,75,1
3,1,3,2,54,0
3,1,3,2,93,1
3,1,3,2,1,1
3,1,3,2,13,1
3,1,3,2,56,1
3,1,3,2,73,0
3,1,3,2,96,1
3,1,3,2,18,0
3,1,3,2,87,0
3,1,3,2,27,0
3,1,3,2,71,1
3,1,3,2,42,1
3,1,3,2,65,1
3,1,3,2,67,0
3,1,3,2,74,1
3,1,3,2,48,1
3,1,3,2,29,0
3,1,3,2,8,0
3,1,3,2,52,1
3,1,3,2,76,0
3,1,3,2,36,1
3,1,3,2,24,1
3,1,3,2,16,1
3,1,3,2,31,0
3,1,3,2,57,0
3,1,3,2,74,1
3,1,3,2,65,1
3,1,3,2,93,1
3,1,3,2,80,1
3,1,3,2,37,1
3,1,3,2,74,0
3,1,3,2,13,1
3,1,3,2,73,1
3,1,3,2,8,0
3,1,3,2,96,0
3,1,3,2,52,0
3,1,3,2,31,1
3,1,3,2,84,1
3,1,3,2,7,1
3,1,3,2,58,0
3,1,3,2,33,1
3,1,3,2,100,1
3,1,3,2,99,1
3,1,3,2,57,0
3,1,3,2,33,1
3,1,3,2,45,1
3,1,3,2,39,0
3,1,3,2,68,1
3,1,3,2,73,1
3,1,3,2,21,1
3,1,3,2,38,1
3,1,3,2,93,1
3,1,3,2,37,0
3,1,3,2,9,0
3,1,3,2,43,0
3,1,3,2,98,1
3,1,3,2,53,0
3,1,3,2,74,1
3,1,3,2,21,0
3,1,3,2,49,0
3,1,3,2,34,0
3,1,3,2,13,1
3,1,3,2,55,1
3,1,3,2,70,1
3,1,3,2,50,0
3,1,3,2,45,0
3,1,3,2,10,0
3,1,3,2,94,0
3,1,3,2,89,1
3,1,3,2,32,1
3,1,3,2,14,0
3,1,3,2,63,1
3,1,3,2,60,0
3,1,3,2,89,1
3,1,3,2,14,1
3,1,3,2,65,1
3,1,3,2,16,0
3,1,3,2,90,1
3,1,3,2,74,0
3,1,3,2,26,1
3,1,3,2,33,1
3,1,3,2,39,1
3,1,3,2,31,1
3,1,3,2,24,0
3,1,3,2,58,0
3,1,3,2,4,1
3,1,3,2,62,0
3,1,3,2,12,0
3,1,3,2,17,0
3,1,3,2,92,1
3,1,3,2,33,1
3,1,3,2,58,1
3,1,3,2,36,0
3,1,3,2,36,0
3,1,3,2,99,0
3,1,3,2,95,0
3,1,3,2,47,1
3,1,3,2,14,0
3,1,3,2,62,1
3,1,3,2,59,1
3,1,3,2,43,1
3,1,3,2,89,1
3,1,3,2,53,0
3,1,3,2,9,1
3,1,3,2,7,0
3,1,3,2,92,1
3,1,3,2,100,0
3,1,3,2,28,1
3,1,3,2,45,1
3,1,3,2,23,1
3,1,3,2,11,1
3,1,3,2,39,0
3,1,3,2,51,0
3,1,3,2,93,1
3,1,3,2,49,1
3,1,3,2,63,0
3,1,3,2,89,1
3,1,3,2,48,0
3,1,3,2,5,1
3,1,3,2,51,0
3,1,3,2,100,1
3,1,3,2,93,0
3,1,3,2,40,1
3,1,3,2,74,1
3,1,3,2,11,1
3,1,3,2,18,1
3,1,3,2,98,0
3,1,3,2,20,1
3,1,3,2,5,1
3,1,3,2,11,1
3,1,3,2,68,0
3,1,3,2,88,0
3,1,3,2,49,1
3,1,3,2,39,0
3,1,3,2,38,0
3,1,3,2,10,0
3,1,3,2,83,1
3,1,3,2,9,1
3,1,3,2,50,1
3,1,3,2,86,1
3,1,3,2,64,0
3,1,3,2,89,1
3,1,3,2,2,1
3,1,3,2,7,0
3,1,3,2,73,1
3,1,3,2,100,1
3,1,3,2,44,1
3,1,3,2,69,1
3,1,3,2,71,0
3,1,3,2,30,1
3,1,3,2,61,1
3,1,3,2,29,1
3,1,3,2,96,0
3,1,3,2,28,1
3,1,3,2,47,1
3,1,3,2,98,1
3,1,3,2,26,1
3,1,3,2,30,1
3,1,3,2,87,1
3,1,3,2,15,1
3,1,3,2,9,1
3,1,3,2,59,1
3,1,3,2,15,1
3,1,3,2,37,0
3,1,3,2,37,1
3,1,3,2,61,1
3,1,3,2,77,1
3,1,3,2,71,0
3,1,3,2,59,1
3,1,3,2,86,0
3,1,3,2,71,0
3,1,3,2,88,1
3,1,3,2,7,1
3,1,3,2,22,1
3,1,3,2,25,0
3,1,3,2,60,1
3,1,3,2,51,1
3,1,3,2,39,1
3,1,3,2,81,0
3,1,3,2,98,0
3,1,3,2,11,1
3,1,3,2,94,1
3,1,3,2,61,0
3,1,3,2,55,1
3,1,3,2,94,0
3,1,3,2,52,1
3,1,3,2,79,1
3,1,3,2,69,1
3,1,3,2,78,1
3,1,3,2,20,0
3,1,3,2,3,0
3,1,3,2,75,1
3,1,3,2,84,0
3,1,3,2,76,0
3,1,3,2,4,0
3,1,3,2,82,0
3,1,3,2,60,0
3,1,3,2,88,0
3,1,3,2,31,0
3,1,3,2,92,1
3,1,3,2,60,1
3,1,3,2,77,1
3,1,3,2,9,1
3,1,3,2,30,1
3,1,3,2,6,1
3,1,3,2,33,1
3,1,3,2,67,0
3,1,3,2,89,0
3,1,3,2,32,0
3,1,3,2,57,1
3,1,3,2,15,1
3,1,3,2,49,1
3,1,3,2,65,1
3,1,3,2,18,0
3,1,3,2,26,1
3,1,3,2,40,1
3,1,3,2,49,0
3,1,3,2,60,0
3,1,3,2,75,0
3,1,3,2,30,0
3,1,3,2,61,0
3,1,3,2,85,0
3,1,3,2,83,1
3,1,3,2,78,0
3,1,3,2,35,0
3,1,3,2,34,0
3,1,3,2,61,0
3,1,3,2,65,0
3,1,3,2,34,1
3,1,3,2,8,1
3,1,3,2,58,1
3,1,3,2,52,1
3,1,3,2,22,0
3,1,3,2,93,0
3,1,3,2,68,1
3,1,3,2,13,1
3,1,3,2,86,0
3,1,3,2,21,1
3,1,3,2,66,0
3,1,3,2,95,1
3,1,3,2,40,1
3,1,3,2,14,0
3,1,3,2,89,0
3,1,3,2,93,1
3,1,3,2,92,1
3,1,3,2,39,1
3,1,3,2,38,1
3,1,3,2,46,1
3,1,3,2,49,1
3,1,3,2,54,1
3,1,3,2,45,0
3,1,3,2,90,0
3,1,3,2,31,1
3,1,3,2,28,0
3,1,3,2,70,0
3,1,3,2,64,0
3,1,3,2,66,1
3,1,3,2,65,1
3,1,3,2,17,1
3,1,3,2,87,0
3,1,3,2,89,1
3,1,3,2,68,0
3,1,3,2,4,0
3,1,3,2,66,0
3,1,3,2,15,0
3,1,3,2,25,1
3,1,3,2,28,0
3,1,3,2,28,0
3,1,3,2,12,0
3,1,3,2,36,0
3,1,3,2,27,0
3,1,3,2,48,1
3,1,3,2,75,1
3,1,3,2,75,1
3,1,3,2,50,0
3,1,3,2,23,0
3,1,3,2,74,1
3,1,3,2,57,0
3,1,3,2,72,0
3,1,3,2,3,0
3,1,3,2,87,0
3,1,3,2,82,0
3,1,3,2,66,1
3,1,3,2,49,0
3,1,3,2,96,1
3,1,3,2,19,0
3,1,3,2,63,0
3,1,3,2,27,0
3,1,3,2,27,1
3,1,3,2,4,0
3,1,3,2,30,0
3,1,3,2,67,0
3,1,3,2,30,1
3,1,3,2,51,1
3,1,3,2,26,1
3,1,3,2,12,1
3,1,3,2,67,1
3,1,3,2,61,1
3,1,3,2,99,1
3,1,3,2,72,1
3,1,3,2,56,1
3,1,3,2,33,1
3,1,3,2,53,1
3,1,3,2,51,0
3,1,3,2,36,0
3,1,3,2,95,1
3,1,3,2,46,1
3,1,3,2,85,1
3,1,3,2,84,0
3,1,3,2,6,0
3,1,3,2,49,1
3,1,3,2,85,1
3,1,3,2,72,1
3,1,3,2,79,1
3,1,3,2,72,0
3,1,3,2,86,1
3,1,3,2,77,1
3,1,3,2,68,0
3,1,3,2,81,1
3,1,3,2,6,0
3,1,3,2,19,1
3,1,3,2,44,1
3,1,3,2,33,0
3,1,3,2,98,0
3,1,3,2,36,1
3,1,3,2,27,0
3,1,3,2,61,1
3,1,3,2,87,1
3,1,3,2,26,1
3,1,3,2,65,1
3,1,3,2,7,1
3,1,3,2,32,0
3,1,3,2,49,0
3,1,4,1,70,0
3,1,4,1,23,1
3,1,4,1,29,0
3,1,4,1,91,1
3,1,4,1,17,1
3,1,4,1,68,0
3,1,4,1,38,1
3,1,4,1,99,1
3,1,4,1,86,0
3,1,4,1,89,1
3,1,4,1,92,1
3,1,4,1,78,0
3,1,4,1,95,1
3,1,4,1,20,0
3,1,4,1,19,1
3,1,4,1,10,1
3,1,4,1,36,0
3,1,4,1,46,1
3,1,4,1,71,1
3,1,4,1,81,0
3,1,4,1,56,1
3,1,4,1,16,1
3,1,4,1,86,0
3,1,4,1,3,1
3,1,4,1,75,1
3,1,4,1,69,1
3,1,4,1,58,0
3,1,4,1,65,1
3,1,4,1,88,1
3,1,4,1,47,1
3,1,4,1,26,0
3,1,4,1,18,1
3,1,4,1,16,0
3,1,4,1,5,1
3,1,4,1,85,0
3,1,4,1,50,0
3,1,4,1,95,0
3,1,4,1,73,0
3,1,4,1,75,1
3,1,4,1,71,1
3,1,4,1,2,1
3,1,4,1,95,0
3,1,4,1,1,0
3,1,4,1,69,1
3,1,4,1,36,1
3,1,4,1,41,0
3,1,4,1,82,0
3,1,4,1,97,0
3,1,4,2,86,1
3,1,4,2,75,1
3,1,4,2,36,1
3,1,4,2,51,1
3,1,4,2,63,1
3,1,4,2,33,1
3,1,4,2,73,1
3,1,4,2,93,1
3,1,4,2,71,1
3,1,4,2,63,1
3,1,4,2,83,1
3,1,4,2,95,1
3,1,4,2,65,1
3,1,4,2,100,1
3,1,4,2,48,1
3,1,4,2,83,1
3,1,4,2,8,1
3,1,4,2,71,1
3,1,4,2,7,1
3,1,4,2,8,1
3,1,4,2,10,0
3,1,4,2,14,1
3,1,4,2,33,1
3,1,4,2,56,0
3,1,4,2,57,1
3,1,4,2,16,1
3,1,4,2,58,0
3,1,4,2,79,1
3,1,4,2,42,1
3,1,4,2,18,1
3,1,4,2,38,1
3,1,4,2,85,1
3,1,4,2,88,1
3,1,4,2,21,1
3,1,4,2,40,1
3,1,4,2,26,1
3,1,4,2,57,1
3,1,4,2,24,1
3,1,4,2,83,1
3,1,4,2,37,1
3,1,4,2,16,1
3,1,4,2,86,1
3,1,4,2,47,1
3,1,4,2,52,1
3,1,4,2,59,1
3,1,4,2,88,1
3,1,4,2,100,1
3,1,4,2,89,1
3,1,4,2,6,1
3,1,4,2,41,1
3,1,4,2,79,1
3,1,4,2,71,1
3,1,4,2,10,1
3,1,4,2,4,1
3,1,4,2,29,1
3,1,4,2,68,1
3,1,4,2,73,1
3,1,4,2,26,0
3,1,4,2,70,1
3,1,4,2,56,1
3,1,4,2,22,1
3,1,4,2,18,1
3,1,4,2,51,1
3,1,4,2,31,1
3,1,4,2,36,1
3,1,4,2,75,1
3,1,4,2,72,1
3,1,4,2,49,1
3,1,4,2,66,1
3,1,4,2,6,1
3,1,4,2,82,1
3,1,4,2,5,0
3,1,4,2,79,1
3,1,4,2,62,1
3,1,4,2,61,1
3,1,4,2,55,1
3,1,4,2,96,1
3,1,4,2,49,1
3,1,4,2,66,1
3,1,4,2,85,1
3,1,4,2,66,0
3,1,4,2,57,1
3,1,4,2,46,0
3,1,4,2,81,1
3,1,4,2,35,1
3,1,4,2,51,1
3,1,4,2,66,1
3,1,4,2,32,1
3,1,4,2,34,1
3,1,4,2,21,0
3,1,4,2,6,0
3,1,4,2,65,1
3,1,4,2,99,1
3,1,4,2,3,1
3,1,4,2,53,1
3,1,4,2,81,1
3,1,4,2,92,1
3,1,4,2,11,1
3,1,4,2,75,1
3,1,4,2,60,1
3,1,4,2,25,1
3,1,4,2,56,1
3,1,4,2,4,1
3,1,4,2,61,1
3,1,4,2,52,1
3,1,4,2,8,1
3,1,4,2,40,1
3,1,4,2,46,1
3,1,4,2,34,1
3,1,4,2,52,0
3,1,4,2,29,1
3,1,4,2,50,1
3,1,4,2,64,1
3,1,4,2,1,0
3,1,4,2,5,1
3,1,4,2,46,1
3,1,4,2,31,1
3,1,4,2,21,1
3,1,4,2,66,1
3,1,4,2,82,1
3,1,4,2,100,1
3,1,4,2,92,0
3,1,4,2,33,1
3,1,4,2,16,1
3,1,4,2,75,1
3,1,4,2,50,1
3,1,4,2,21,1
3,1,4,2,21,1
3,1,4,2,73,1
3,1,4,2,62,0
3,1,4,2,89,1
3,1,4,2,2,1
3,1,4,2,89,1
3,1,4,2,44,1
3,1,4,2,77,1
3,1,4,2,38,0
3,1,4,2,81,1
3,1,4,2,47,1
3,1,4,2,18,1
3,1,4,2,92,1
3,1,4,2,20,1
3,1,4,2,50,1
3,1,4,2,42,1
3,1,4,2,36,1
3,1,4,2,73,1
3,1,4,2,49,1
3,1,4,2,92,1
3,1,4,2,1,0
3,1,4,2,49,1
3,1,4,2,22,1
3,1,4,2,3,0
3,1,4,2,16,1
3,1,4,2,90,1
3,1,4,2,1,1
3,2,1,1,10,1
3,2,1,1,99,1
3,2,1,1,59,0
3,2,1,1,75,1
3,2,1,1,34,0
3,2,1,1,10,0
3,2,1,1,41,0
3,2,1,1,35,0
3,2,1,1,52,0
3,2,1,1,85,0
3,2,1,1,73,1
3,2,1,1,28,0
3,2,1,1,92,0
3,2,1,1,2,1
3,2,1,1,38,1
3,2,1,1,46,0
3,2,1,1,9,1
3,2,1,1,20,0
3,2,1,1,15,1
3,2,1,1,43,1
3,2,1,1,48,1
3,2,1,1,42,0
3,2,1,1,20,1
3,2,1,1,74,0
3,2,1,1,29,1
3,2,1,1,4,0
3,2,1,1,13,0
3,2,1,1,88,0
3,2,1,1,56,1
3,2,1,1,90,1
3,2,1,1,7,1
3,2,1,1,51,0
3,2,1,1,91,0
3,2,1,1,98,0
3,2,1,1,2,1
3,2,1,1,74,0
3,2,1,1,92,1
3,2,1,1,10,0
3,2,1,1,61,1
3,2,1,1,44,0
3,2,1,1,14,0
3,2,1,1,100,1
3,2,1,1,31,0
3,2,1,1,58,0
3,2,1,1,29,1
3,2,1,1,83,1
3,2,1,1,85,1
3,2,1,1,74,1
3,2,1,1,100,0
3,2,1,1,8,0
3,2,1,1,84,0
3,2,1,1,28,1
3,2,1,1,19,0
3,2,1,1,69,1
3,2,1,1,95,1
3,2,1,1,72,0
3,2,1,1,18,1
3,2,1,1,94,0
3,2,1,1,14,1
3,2,1,1,93,0
3,2,1,1,9,1
3,2,1,1,96,1
3,2,1,1,41,1
3,2,1,1,94,1
3,2,1,1,10,0
3,2,1,1,29,0
3,2,1,1,79,1
3,2,1,1,24,0
3,2,1,1,80,0
3,2,1,1,85,1
3,2,1,1,100,1
3,2,1,1,75,1
3,2,1,1,100,1
3,2,1,1,51,0
3,2,1,1,64,0
3,2,1,1,17,1
3,2,1,1,76,0
3,2,1,1,80,1
3,2,1,1,35,1
3,2,1,1,87,0
3,2,1,1,98,1
3,2,1,1,27,1
3,2,1,1,55,0
3,2,1,1,69,0
3,2,1,1,36,1
3,2,1,1,89,1
3,2,1,1,42,0
3,2,1,1,30,0
3,2,1,1,98,1
3,2,1,1,14,1
3,2,1,1,48,1
3,2,1,1,59,1
3,2,1,1,24,1
3,2,1,1,50,1
3,2,1,1,73,1
3,2,1,1,2,0
3,2,1,1,25,1
3,2,1,1,36,0
3,2,1,1,54,1
3,2,1,1,100,0
3,2,1,1,92,1
3,2,1,1,94,1
3,2,1,1,39,1
3,2,1,1,31,1
3,2,1,1,55,0
3,2,1,1,10,0
3,2,1,1,81,1
3,2,1,1,36,0
3,2,1,1,77,0
3,2,1,1,91,0
3,2,1,1,38,0
3,2,1,1,91,1
3,2,1,1,98,1
3,2,1,1,18,0
3,2,1,1,55,1
3,2,1,1,15,0
3,2,1,1,26,1
3,2,1,1,6,1
3,2,1,1,24,0
3,2,1,1,42,1
3,2,1,1,27,1
3,2,1,1,93,0
3,2,1,1,24,1
3,2,1,1,82,0
3,2,1,1,84,0
3,2,1,1,85,0
3,2,1,1,21,0
3,2,1,1,86,1
3,2,1,1,20,1
3,2,1,1,30,0
3,2,1,1,22,0
3,2,1,1,1,1
3,2,1,1,8,1
3,2,1,1,82,1
3,2,1,1,26,0
3,2,1,1,53,0
3,2,1,1,70,0
3,2,1,1,86,0
3,2,1,1,88,0
3,2,1,1,85,1
3,2,1,1,71,0
3,2,1,1,73,1
3,2,1,1,59,1
3,2,1,1,97,1
3,2,1,1,100,0
3,2,1,1,68,1
3,2,1,1,54,0
3,2,1,1,82,0
3,2,1,1,53,0
3,2,1,1,19,0
3,2,1,1,36,1
3,2,1,1,37,1
3,2,1,1,75,0
3,2,1,1,37,0
3,2,1,1,36,1
3,2,1,1,69,1
3,2,1,1,22,1
3,2,1,1,12,1
3,2,1,1,87,0
3,2,1,1,74,1
3,2,1,1,76,0
3,2,1,1,17,1
3,2,1,1,35,0
3,2,1,1,19,0
3,2,1,1,35,1
3,2,1,1,2,0
3,2,1,1,71,1
3,2,1,1,83,0
3,2,1,1,11,1
3,2,1,1,46,1
3,2,1,1,44,0
3,2,1,1,37,0
3,2,1,1,57,1
3,2,1,1,5,0
3,2,1,1,15,1
3,2,1,1,13,0
3,2,1,1,46,1
3,2,1,1,44,0
3,2,1,1,43,0
3,2,1,1,71,1
3,2,1,1,86,1
3,2,1,1,76,1
3,2,1,1,18,1
3,2,1,1,57,0
3,2,1,1,11,0
3,2,1,1,47,0
3,2,1,1,26,1
3,2,1,1,92,1
3,2,1,1,76,0
3,2,1,1,24,1
3,2,1,1,81,0
3,2,1,1,83,1
3,2,1,1,98,0
3,2,1,1,58,0
3,2,1,1,33,1
3,2,1,1,55,0
3,2,1,1,41,0
3,2,1,1,33,1
3,2,1,1,35,1
3,2,1,1,2,0
3,2,1,1,63,1
3,2,1,1,22,0
3,2,1,1,26,0
3,2,1,1,2,0
3,2,1,1,85,0
3,2,1,1,92,1
3,2,1,1,45,1
3,2,1,1,25,0
3,2,1,1,14,1
3,2,1,1,61,1
3,2,1,1,37,1
3,2,1,1,26,1
3,2,1,1,99,1
3,2,1,1,89,0
3,2,1,1,98,1
3,2,1,1,20,1
3,2,1,1,57,0
3,2,1,1,97,0
3,2,1,1,100,1
3,2,1,1,78,1
